Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea1,Lattitude,Longtitude,Regionname,Propertycount,Total Rooms,sum,Price2,CouncilArea,count
Elwood,2/99 Spray St,2,Unit,570000,Property Sold,McGrath,26/07/2016,7.7,3184,2,1,1,0,50,1940,Port Phillip ,-37.8831,144.9855,Southern Metropolitan,8989,3,1,570000,PORT PHILLIP,1
Elwood,53 Addison St,4,House,1875000,Vender Bid,Chisholm,27/06/2016,7.7,3184,3,3,0,235,211,2005,Port Phillip ,-37.8775,144.9808,Southern Metropolitan,8989,6,1,1875000,PORT PHILLIP,1
Elwood,3/58 Byron St,1,Unit,340000,Sold Prior to Auction,Buxton,27/06/2016,7.7,3184,1,1,1,0,42,1970,Port Phillip ,-37.8784,144.9864,Southern Metropolitan,8989,2,1,340000,PORT PHILLIP,1
Elwood,78 Dickens St,4,House,2200000,Passed In,Wilson,27/06/2016,7.7,3184,4,3,2,348,218,1900,Port Phillip ,-37.8748,144.9778,Southern Metropolitan,8989,7,1,2200000,PORT PHILLIP,1
Elwood,1/127 Glen Huntly Rd,2,Unit,687500,Property Sold,Marshall,27/06/2016,7.7,3184,2,1,1,0,69,1930,Port Phillip ,-37.8828,144.9899,Southern Metropolitan,8989,3,1,687500,PORT PHILLIP,1
Elwood,6/115 Brighton Rd,2,Unit,730000,Property Sold,Chisholm,27/11/2016,7.7,3184,2,1,1,0,85,1940,Port Phillip ,-37.874,144.9903,Southern Metropolitan,8989,3,1,730000,PORT PHILLIP,1
Elwood,10/229 Brighton Rd,2,Unit,526000,Property Sold,Chisholm,27/11/2016,7.7,3184,2,1,0,0,47,1930,Port Phillip ,-37.8809,144.9947,Southern Metropolitan,8989,3,1,526000,PORT PHILLIP,1
Elwood,4/79 Mitford St,3,Townhouse,920000,Passed In,McGrath,27/11/2016,7.7,3184,3,2,2,758,18,2010,Port Phillip ,-37.8768,144.9845,Southern Metropolitan,8989,5,1,920000,PORT PHILLIP,1
Elwood,32 Milton St,3,House,1830000,Property Sold,Chisholm,28/05/2016,7.7,3184,3,2,2,374,162,1925,Port Phillip ,-37.8747,144.987,Southern Metropolitan,8989,5,1,1830000,PORT PHILLIP,1
Essendon,6 Buckley St,3,House,1425000,Property Sold,Jellis,3/09/2016,8,3040,3,2,2,684,147,1950,Moonee Valley ,-37.7585,144.9317,Western Metropolitan,9264,5,1,1425000,MOONEE VALLEY,1
Essendon,1/28 Gilbertson St,2,Unit,660000,Property Sold,Barry,3/09/2016,8,3040,2,1,1,263,113,1980,Moonee Valley ,-37.7418,144.8977,Western Metropolitan,9264,3,1,660000,MOONEE VALLEY,1
Essendon,3/85 Tennyson St,2,Unit,550000,Vender Bid,Nelson,3/09/2016,8,3040,2,1,1,0,83,1980,Moonee Valley ,-37.7575,144.9298,Western Metropolitan,9264,3,1,550000,MOONEE VALLEY,1
Essendon,16 Kendall St,3,House,1295000,Passed In,Nelson,3/12/2016,8,3040,3,1,3,688,105,1930,Moonee Valley ,-37.7578,144.9317,Western Metropolitan,9264,4,1,1295000,MOONEE VALLEY,1
Essendon,3/113 Tennyson St,2,Townhouse,595000,Property Sold,Frank,3/12/2016,8,3040,2,1,2,752,89,1990,Moonee Valley ,-37.7553,144.9302,Western Metropolitan,9264,3,1,595000,MOONEE VALLEY,1
Essendon,2/96 Cooper St,3,House,911000,Property Sold,Rendina,4/02/2016,8,3040,3,2,2,225,98,2008,Moonee Valley ,-37.7454,144.8987,Western Metropolitan,9264,5,1,911000,MOONEE VALLEY,1
Essendon,15 Albion St,4,House,900000,Sold Prior to Auction,Nelson,4/03/2017,8,3040,4,2,1,288,210,1980,Moonee Valley ,-37.7562,144.9286,Western Metropolitan,9264,6,1,900000,MOONEE VALLEY,1
Essendon,1/9 Ardoch St,2,Unit,645000,Property Sold,Nelson,4/03/2017,8,3040,2,1,1,0,76,1980,Moonee Valley ,-37.7495,144.9205,Western Metropolitan,9264,3,1,645000,MOONEE VALLEY,1
Essendon,3/10 Kendall St,2,Unit,702500,Property Sold,Nelson,4/03/2017,8,3040,2,1,1,168,77,2008,Moonee Valley ,-37.758,144.9311,Western Metropolitan,9264,3,1,702500,MOONEE VALLEY,1
Essendon,76 Ogilvie St,3,House,960000,Property Sold,Brad,4/03/2017,8,3040,3,1,2,549,106,1950,Moonee Valley ,-37.7479,144.8931,Western Metropolitan,9264,4,1,960000,MOONEE VALLEY,1
Essendon,32 Vanberg Rd,4,House,1670000,Property Sold,Nelson,4/03/2017,8,3040,4,2,1,291,183,1920,Moonee Valley ,-37.7544,144.9325,Western Metropolitan,9264,6,1,1670000,MOONEE VALLEY,1
Essendon,242 Buckley St,3,House,1100000,Vender Bid,Nelson,4/06/2016,8,3040,3,2,1,789,257,1890,Moonee Valley ,-37.7558,144.9073,Western Metropolitan,9264,5,1,1100000,MOONEE VALLEY,1
Essendon,55 Richardson St,4,House,1800000,Property Sold,Nelson,4/06/2016,8,3040,3,2,2,648,215,1910,Moonee Valley ,-37.7493,144.9112,Western Metropolitan,9264,5,1,1800000,MOONEE VALLEY,1
Essendon,33 Deakin St,4,Townhouse,1250000,Passed In,Frank,6/08/2016,8,3040,3,3,2,374,267,2015,Moonee Valley ,-37.7507,144.8911,Western Metropolitan,9264,6,1,1250000,MOONEE VALLEY,1
Essendon,45 Ogilvie St,2,House,1130000,Sold Prior to Auction,Barry,7/05/2016,8,3040,2,1,1,646,100,1950,Moonee Valley ,-37.7502,144.8923,Western Metropolitan,9264,3,1,1130000,MOONEE VALLEY,1
Essendon,1/10 Loeman St,2,Unit,370000,Passed In,Hodges,7/11/2016,8,3040,2,1,3,0,55,1975,Moonee Valley ,-37.7569,144.9256,Western Metropolitan,9264,3,1,370000,MOONEE VALLEY,1
Essendon,65 Napier St,3,House,1467000,Property Sold,Greg,7/11/2016,8,3040,3,2,2,188,171,1900,Moonee Valley ,-37.7532,144.9178,Western Metropolitan,9264,5,1,1467000,MOONEE VALLEY,1
Essendon,59 Hedderwick St,5,House,2800000,Passed In,Nelson,8/10/2016,8,3040,5,4,6,877,378,2005,Moonee Valley ,-37.7491,144.9002,Western Metropolitan,9264,9,1,2800000,MOONEE VALLEY,1
Essendon,22 Nimmo St,4,House,1160000,Property Sold,Nelson,10/09/2016,8,3040,4,3,2,256,217,2015,Moonee Valley ,-37.7527,144.8957,Western Metropolitan,9264,7,1,1160000,MOONEE VALLEY,1
Essendon,8 Monica St,6,House,2620000,Property Sold,Brad,10/12/2016,8,3040,6,4,2,860,355,1930,Moonee Valley ,-37.7484,144.9025,Western Metropolitan,9264,10,1,2620000,MOONEE VALLEY,1
Essendon,82 Price St,3,House,1226000,Property Sold,Nelson,10/12/2016,8,3040,3,1,3,533,125,1955,Moonee Valley ,-37.7462,144.8953,Western Metropolitan,9264,4,1,1226000,MOONEE VALLEY,1
Essendon,26 Bradshaw St,4,House,1402000,Property Sold,Nelson,11/02/2017,8,3040,4,2,1,554,193,1940,Moonee Valley ,-37.7508,144.8937,Western Metropolitan,9264,6,1,1402000,MOONEE VALLEY,1
Essendon,62 Mary St,3,House,855000,Property Sold,Nelson,12/06/2016,8,3040,3,1,2,396,116,1950,Moonee Valley ,-37.7484,144.8907,Western Metropolitan,9264,4,1,855000,MOONEE VALLEY,1
Essendon,74 Forrester St,4,House,1275000,Property Sold,Brad,12/11/2016,8,3040,4,2,2,503,160,2008,Moonee Valley ,-37.7513,144.8925,Western Metropolitan,9264,6,1,1275000,MOONEE VALLEY,1
Essendon,125a Ogilvie St,4,House,1590000,Property Sold,Nelson,12/11/2016,8,3040,4,3,1,475,272,2007,Moonee Valley ,-37.7418,144.8938,Western Metropolitan,9264,7,1,1590000,MOONEE VALLEY,1
Essendon,4/6 Riverview Rd,2,Unit,606000,Property Sold,McDonald,12/11/2016,8,3040,2,1,2,0,93,1972,Moonee Valley ,-37.7598,144.9128,Western Metropolitan,9264,3,1,606000,MOONEE VALLEY,1
Essendon,18 Vanberg Rd,3,House,1385000,Property Sold,McDonald,12/11/2016,8,3040,3,2,1,619,137,1930,Moonee Valley ,-37.7543,144.9318,Western Metropolitan,9264,5,1,1385000,MOONEE VALLEY,1
Essendon,159 Cooper St,3,Townhouse,650000,Property Sold,Barry,13/08/2016,8,3040,3,2,1,160,129,1985,Moonee Valley ,-37.7403,144.8989,Western Metropolitan,9264,5,1,650000,MOONEE VALLEY,1
Essendon,5/322 Buckley St,2,Unit,460000,Property Sold,Nelson,14/05/2016,8,3040,2,1,1,0,72,1960,Moonee Valley ,-37.7545,144.8964,Western Metropolitan,9264,3,1,460000,MOONEE VALLEY,1
Essendon,54 Ogilvie St,3,Townhouse,1000000,Vender Bid,Brad,14/05/2016,8,3040,3,2,1,291,224,2013,Moonee Valley ,-37.7499,144.8927,Western Metropolitan,9264,5,1,1000000,MOONEE VALLEY,1
Essendon,2/16 Braemar St,2,Unit,520000,Vender Bid,Barry,15/10/2016,8,3040,2,1,2,0,73,1975,Moonee Valley ,-37.7486,144.9072,Western Metropolitan,9264,3,1,520000,MOONEE VALLEY,1
Essendon,124c Hoffmans Rd,3,Townhouse,720000,Property Sold,Frank,15/10/2016,8,3040,3,1,2,190,142,1999,Moonee Valley ,-37.7418,144.8918,Western Metropolitan,9264,4,1,720000,MOONEE VALLEY,1
Essendon,33 McCarron Pde,4,House,1635000,Vender Bid,Nelson,15/10/2016,8,3040,4,1,2,638,227,1900,Moonee Valley ,-37.7523,144.9052,Western Metropolitan,9264,5,1,1635000,MOONEE VALLEY,1
Essendon,13/947 Mt Alexander Rd,2,Unit,485000,Sold Prior to Auction,Pagan,15/10/2016,8,3040,2,1,1,0,73,2010,Moonee Valley ,-37.7504,144.9138,Western Metropolitan,9264,3,1,485000,MOONEE VALLEY,1
Essendon,2 Cooke St,5,House,1575000,Passed In,Brad,16/04/2016,8,3040,5,3,2,700,454,1988,Moonee Valley ,-37.7461,144.9173,Western Metropolitan,9264,8,1,1575000,MOONEE VALLEY,1
Essendon,9/160 Napier St,1,Unit,280000,Sold Prior to Auction,Pagan,16/04/2016,8,3040,1,1,1,0,49,1960,Moonee Valley ,-37.7475,144.9194,Western Metropolitan,9264,2,1,280000,MOONEE VALLEY,1
Essendon,211 Napier St,4,House,1467000,Property Sold,Brad,16/04/2016,8,3040,3,2,1,683,145,1920,Moonee Valley ,-37.7439,144.9195,Western Metropolitan,9264,5,1,1467000,MOONEE VALLEY,1
Essendon,20 Warner St,2,House,890000,Passed In,Nelson,16/04/2016,8,3040,2,1,1,649,108,1950,Moonee Valley ,-37.7445,144.9133,Western Metropolitan,9264,3,1,890000,MOONEE VALLEY,1
Essendon,11 McPhail St,2,House,870000,Passed In,Nelson,16/07/2016,8,3040,3,1,2,319,120,1920,Moonee Valley ,-37.7555,144.9118,Western Metropolitan,9264,4,1,870000,MOONEE VALLEY,1
Essendon,49 Albion St,3,House,1134000,Property Sold,Barry,17/09/2016,8,3040,3,1,1,551,114,1950,Moonee Valley ,-37.7571,144.9335,Western Metropolitan,9264,4,1,1134000,MOONEE VALLEY,1
Essendon,3/23 Daisy St,1,Unit,320500,Property Sold,Nelson,17/09/2016,8,3040,1,1,1,0,52,1970,Moonee Valley ,-37.7547,144.9107,Western Metropolitan,9264,2,1,320500,MOONEE VALLEY,1
Essendon,2 McHale Ct,2,House,1065000,Vender Bid,Nelson,17/09/2016,8,3040,2,1,2,477,143,1960,Moonee Valley ,-37.7503,144.911,Western Metropolitan,9264,3,1,1065000,MOONEE VALLEY,1
Essendon,37 Woodland St,4,House,1610000,Property Sold,Hodges,17/09/2016,8,3040,4,2,2,601,250,2010,Moonee Valley ,-37.7434,144.9256,Western Metropolitan,9264,6,1,1610000,MOONEE VALLEY,1
Essendon,24A Daisy St,2,House,930000,Property Sold,Barry,18/03/2017,8,3040,2,1,2,225,107,1990,Moonee Valley ,-37.7548,144.9113,Western Metropolitan,9264,3,1,930000,MOONEE VALLEY,1
Essendon,5/36 King St,2,Unit,395000,Sold Prior to Auction,Jellis,18/03/2017,8,3040,2,1,1,0,68,1975,Moonee Valley ,-37.7461,144.9058,Western Metropolitan,9264,3,1,395000,MOONEE VALLEY,1
Essendon,101 McCracken St,3,House,1470000,Property Sold,Nelson,18/03/2017,8,3040,3,1,1,687,120,2016,Moonee Valley ,-37.7442,144.9045,Western Metropolitan,9264,4,1,1470000,MOONEE VALLEY,1
Essendon,1/247 Keilor Rd,3,Townhouse,750000,Vender Bid,Brad,18/06/2016,8,3040,3,1,1,253,145,1997,Moonee Valley ,-37.7397,144.898,Western Metropolitan,9264,4,1,750000,MOONEE VALLEY,1
Essendon,3/7 Violet St,2,Unit,390000,Vender Bid,Nelson,18/06/2016,8,3040,2,1,1,0,66,1970,Moonee Valley ,-37.7554,144.9127,Western Metropolitan,9264,3,1,390000,MOONEE VALLEY,1
Essendon,1/16 Leake St,4,Unit,1170000,Sold Prior to Auction,Barry,19/11/2016,8,3040,4,2,2,0,180,2013,Moonee Valley ,-37.7465,144.91,Western Metropolitan,9264,6,1,1170000,MOONEE VALLEY,1
Essendon,55 Lincoln Rd,4,House,1600000,Sold Prior to Auction,Brad,19/11/2016,8,3040,4,3,1,519,218,1930,Moonee Valley ,-37.7517,144.9086,Western Metropolitan,9264,7,1,1600000,MOONEE VALLEY,1
Essendon,33 McCarron Pde,4,House,1535000,Sold Prior to Auction,Nelson,19/11/2016,8,3040,4,1,2,638,227,1900,Moonee Valley ,-37.7523,144.9052,Western Metropolitan,9264,5,1,1535000,MOONEE VALLEY,1
Essendon,4/20 William St,2,Unit,435000,Property Sold,Nelson,19/11/2016,8,3040,2,1,1,0,66,1970,Moonee Valley ,-37.7461,144.9079,Western Metropolitan,9264,3,1,435000,MOONEE VALLEY,1
Essendon,22 Tweedside St,3,House,1460000,Property Sold,Paul,22/08/2016,8,3040,3,2,1,605,138,1920,Moonee Valley ,-37.7546,144.9042,Western Metropolitan,9264,5,1,1460000,MOONEE VALLEY,1
Essendon,1/15 Gilbertson St,2,Unit,736000,Property Sold,Nelson,23/04/2016,8,3040,2,1,1,0,106,1940,Moonee Valley ,-37.7412,144.8974,Western Metropolitan,9264,3,1,736000,MOONEE VALLEY,1
Essendon,5/12 Schofield St,2,Unit,450000,Sold Prior to Auction,Brad,24/09/2016,8,3040,2,1,1,0,65,1970,Moonee Valley ,-37.745,144.915,Western Metropolitan,9264,3,1,450000,MOONEE VALLEY,1
Essendon,1/35 William St,2,Unit,740000,Property Sold,Nelson,24/09/2016,8,3040,2,1,1,250,104,1988,Moonee Valley ,-37.7457,144.9061,Western Metropolitan,9264,3,1,740000,MOONEE VALLEY,1
Essendon,1/19 Cameron Rd,2,Unit,691000,Sold Prior to Auction,Brad,25/02/2017,8,3040,2,1,1,201,80,1995,Moonee Valley ,-37.7454,144.928,Western Metropolitan,9264,3,1,691000,MOONEE VALLEY,1
Essendon,18 Lorraine St,4,House,2355000,Property Sold,McDonald,25/02/2017,8,3040,4,2,3,715,273,1920,Moonee Valley ,-37.7582,144.9128,Western Metropolitan,9264,6,1,2355000,MOONEE VALLEY,1
Essendon,31 Graves St,3,House,1625000,Property Sold,Nelson,26/07/2016,8,3040,3,2,1,858,165,1938,Moonee Valley ,-37.7417,144.8961,Western Metropolitan,9264,5,1,1625000,MOONEE VALLEY,1
Essendon,7 Hilda St,3,House,1150000,Property Sold,Paul,26/07/2016,8,3040,3,1,0,300,145,1900,Moonee Valley ,-37.7548,144.9315,Western Metropolitan,9264,4,1,1150000,MOONEE VALLEY,1
Essendon,8/30 Nicholson St,2,Unit,360000,Vender Bid,Nelson,27/06/2016,8,3040,2,1,1,0,68,1970,Moonee Valley ,-37.754,144.9209,Western Metropolitan,9264,3,1,360000,MOONEE VALLEY,1
Essendon,2/67 Nimmo St,2,Unit,645000,Sold Prior to Auction,Nelson,27/06/2016,8,3040,2,1,1,170,88,1994,Moonee Valley ,-37.7475,144.8959,Western Metropolitan,9264,3,1,645000,MOONEE VALLEY,1
Essendon,8/15 Shaftesbury St,1,Unit,250000,Vender Bid,Brad,27/06/2016,8,3040,1,1,1,0,125,1970,Moonee Valley ,-37.7523,144.9221,Western Metropolitan,9264,2,1,250000,MOONEE VALLEY,1
Essendon,2/7 Graves St,3,Unit,872000,Property Sold,Nelson,27/11/2016,8,3040,3,1,1,862,135,1970,Moonee Valley ,-37.7399,144.8964,Western Metropolitan,9264,4,1,872000,MOONEE VALLEY,1
Essendon,1/1 Thomson St,2,Unit,630000,Property Sold,Nelson,27/11/2016,8,3040,2,1,1,0,83,1975,Moonee Valley ,-37.7543,144.9066,Western Metropolitan,9264,3,1,630000,MOONEE VALLEY,1
Essendon,5/8 Violet St,2,Unit,440000,Property Sold,Brad,27/11/2016,8,3040,2,1,1,1011,77,1970,Moonee Valley ,-37.7556,144.9132,Western Metropolitan,9264,3,1,440000,MOONEE VALLEY,1
Essendon,18 Washington St,5,House,1811000,Property Sold,Nelson,27/11/2016,8,3040,5,3,2,657,284,1930,Moonee Valley ,-37.7548,144.9098,Western Metropolitan,9264,8,1,1811000,MOONEE VALLEY,1
Essendon,31 Elder Pde,3,House,1500000,Passed In,Red,28/05/2016,8,3040,3,2,3,440,190,1930,Moonee Valley ,-37.7524,144.9074,Western Metropolitan,9264,5,1,1500000,MOONEE VALLEY,1
Essendon,38 Alfred Rd,3,House,1290000,Property Sold,Nelson,28/08/2016,8,3040,3,1,1,618,132,1960,Moonee Valley ,-37.7442,144.9249,Western Metropolitan,9264,4,1,1290000,MOONEE VALLEY,1
Essendon,118 Buckley St,3,House,1100000,Passed In,Raine,28/08/2016,8,3040,3,1,2,0,700,1915,Moonee Valley ,-37.7566,144.9155,Western Metropolitan,9264,4,1,1100000,MOONEE VALLEY,1
Essendon,5 Loeman St,4,House,1270000,Passed In,Nelson,28/08/2016,8,3040,3,2,2,411,266,1996,Moonee Valley ,-37.757,144.9251,Western Metropolitan,9264,5,1,1270000,MOONEE VALLEY,1
Essendon,21 Miller St,3,House,1445000,Property Sold,Nelson,28/08/2016,8,3040,3,2,1,400,168,1910,Moonee Valley ,-37.7542,144.9117,Western Metropolitan,9264,5,1,1445000,MOONEE VALLEY,1
Essendon,33 Ogilvie St,4,House,1113000,Property Sold,Brad,28/08/2016,8,3040,3,1,2,533,127,1950,Moonee Valley ,-37.7509,144.8922,Western Metropolitan,9264,4,1,1113000,MOONEE VALLEY,1
Essendon,4/11 Spencer St,2,Unit,370000,Vender Bid,Barry,28/08/2016,8,3040,2,1,1,0,59,1960,Moonee Valley ,-37.7482,144.908,Western Metropolitan,9264,3,1,370000,MOONEE VALLEY,1
Essendon North,2/17 Bulla Rd,2,Unit,396000,Property Sold,Barry,3/09/2016,9.4,3041,2,1,1,0,56,1975,Moonee Valley ,-37.7428,144.9086,Western Metropolitan,1308,3,1,396000,MOONEE VALLEY,1
Essendon North,4/8 Keam St,2,Unit,450000,Sold Prior to Auction,Barry,14/05/2016,9.4,3041,2,1,1,88,59,1960,Moonee Valley ,-37.7389,144.8998,Western Metropolitan,1308,3,1,450000,MOONEE VALLEY,1
Essendon North,64 Kerferd St,5,House,1360000,Property Sold,Nelson,18/03/2017,9.4,3041,5,3,2,463,196,1930,Moonee Valley ,-37.7379,144.9022,Western Metropolitan,1308,8,1,1360000,MOONEE VALLEY,1
Essendon North,1/48 Keilor Rd,2,Unit,340000,Sold Prior to Auction,Nelson,18/06/2016,9.4,3041,2,1,1,0,65,1960,Moonee Valley ,-37.7433,144.9074,Western Metropolitan,1308,3,1,340000,MOONEE VALLEY,1
Essendon North,2/31 Greville St,3,Unit,765000,Property Sold,Nelson,19/11/2016,9.4,3041,3,2,1,0,134,2002,Moonee Valley ,-37.7364,144.8977,Western Metropolitan,1308,5,1,765000,MOONEE VALLEY,1
Essendon North,2/26 Renown St,3,Unit,712000,Property Sold,Nelson,22/08/2016,9.4,3041,3,2,2,189,104,2009,Moonee Valley ,-37.7374,144.9006,Western Metropolitan,1308,5,1,712000,MOONEE VALLEY,1
Fairfield,150 Gillies St,3,House,1250000,Vender Bid,Jellis,3/09/2016,5.8,3078,3,2,0,327,144,1910,Darebin ,-37.7723,145.0179,Northern Metropolitan,2970,5,1,1250000,DAREBIN,1
Fairfield,7 Rathmines St,3,House,1350000,Passed In,McGrath,3/12/2016,5.8,3078,3,1,2,309,110,2000,Darebin ,-37.7828,145.0154,Northern Metropolitan,2970,4,1,1350000,DAREBIN,1
Fairfield,229 Rathmines St,2,House,1220000,Property Sold,Jellis,7/05/2016,5.8,3078,2,1,2,537,92,1950,Darebin ,-37.7689,145.0177,Northern Metropolitan,2970,3,1,1220000,DAREBIN,1
Fairfield,197 Station St,4,House,1160000,Passed In,Nelson,7/05/2016,5.8,3078,4,2,1,381,145,1890,Darebin ,-37.7735,145.0192,Northern Metropolitan,2970,6,1,1160000,DAREBIN,1
Fairfield,2/115 Gillies St,2,Unit,505000,Passed In,Nelson,7/11/2016,5.8,3078,2,1,1,0,70,1970,Darebin ,-37.7755,145.0178,Northern Metropolitan,2970,3,1,505000,DAREBIN,1
Fairfield,20/262 Heidelberg Rd,2,Unit,602000,Property Sold,Jellis,7/11/2016,5.8,3078,2,1,1,0,77,2013,Darebin ,-37.7845,145.0105,Northern Metropolitan,2970,3,1,602000,DAREBIN,1
Fairfield,3/260 Rathmines St,3,Townhouse,846000,Sold Prior to Auction,Love,8/10/2016,5.8,3078,3,1,1,185,107,1990,Darebin ,-37.7665,145.0175,Northern Metropolitan,2970,4,1,846000,DAREBIN,1
Fairfield,7/223 Station St,2,Unit,400000,Vender Bid,Nelson,10/09/2016,5.8,3078,2,1,1,0,68,1970,Darebin ,-37.7719,145.0195,Northern Metropolitan,2970,3,1,400000,DAREBIN,1
Fairfield,7/59 Rathmines St,2,Unit,445000,Property Sold,Nelson,10/12/2016,5.8,3078,2,1,1,0,56,1970,Darebin ,-37.7782,145.0162,Northern Metropolitan,2970,3,1,445000,DAREBIN,1
Fairfield,88 Perry St,4,House,1730000,Property Sold,Jellis,15/10/2016,5.8,3078,4,2,2,490,226,2007,Darebin ,-37.7749,145.0242,Northern Metropolitan,2970,6,1,1730000,DAREBIN,1
Fairfield,1/72 Rathmines St,2,Unit,510000,Property Sold,hockingstuart,18/03/2017,5.8,3078,2,1,1,1658,68,1970,Darebin ,-37.7781,145.0157,Northern Metropolitan,2970,3,1,510000,DAREBIN,1
Fairfield,52 Rayment St,3,House,1350000,Vender Bid,Nelson,19/11/2016,5.8,3078,3,1,4,553,109,1930,Darebin ,-37.7728,145.0214,Northern Metropolitan,2970,4,1,1350000,DAREBIN,1
Fairfield,254 Rathmines St,4,House,2000000,Vender Bid,Nelson,22/05/2016,5.8,3078,4,3,2,575,280,2015,Darebin ,-37.7671,145.0176,Northern Metropolitan,2970,7,1,2000000,DAREBIN,1
Fairfield,4/224 Arthur St,2,Townhouse,805000,Property Sold,McGrath,24/09/2016,5.8,3078,2,1,1,140,2,2008,Darebin ,-37.7697,145.0203,Northern Metropolitan,2970,3,1,805000,DAREBIN,1
Fairfield,225 Gillies St,3,House,1055000,Property Sold,Collins,27/06/2016,5.8,3078,3,1,2,382,140,1950,Darebin ,-37.7696,145.0188,Northern Metropolitan,2970,4,1,1055000,DAREBIN,1
Fairfield,15/262 Heidelberg Rd,2,Unit,548000,Sold Prior to Auction,Nelson,27/06/2016,5.8,3078,2,1,1,0,68,2014,Darebin ,-37.7845,145.0105,Northern Metropolitan,2970,3,1,548000,DAREBIN,1
Fairfield,189 Rathmines St,3,House,1500000,Property Sold,McGrath,27/11/2016,5.8,3078,3,1,1,0,126,1910,Darebin ,-37.7714,145.0173,Northern Metropolitan,2970,4,1,1500000,DAREBIN,1
Fairfield,1/203 Station St,2,Unit,600000,Vender Bid,Jellis,27/11/2016,5.8,3078,2,1,2,0,75,1970,Darebin ,-37.7732,145.0193,Northern Metropolitan,2970,3,1,600000,DAREBIN,1
Fairfield,1/240 Arthur St,2,Unit,545000,Sold Prior to Auction,McGrath,28/08/2016,5.8,3078,2,1,1,0,77,2002,Darebin ,-37.7682,145.0209,Northern Metropolitan,2970,3,1,545000,DAREBIN,1
Fairfield,147 Gillies St,3,House,1375000,Property Sold,McGrath,28/08/2016,5.8,3078,3,1,1,496,122,1910,Darebin ,-37.7737,145.018,Northern Metropolitan,2970,4,1,1375000,DAREBIN,1
Fitzroy,3/18 Hanover St,3,House,1252000,Property Sold,Nelson,3/09/2016,1.6,3065,3,2,2,0,137,2004,Yarra ,-37.8029,144.975,Northern Metropolitan,5825,5,1,1252000,YARRA,1
Fitzroy,4/113 Cecil St,2,Unit,810000,Property Sold,Jellis,6/08/2016,1.6,3065,2,1,2,0,71,1965,Yarra ,-37.7941,144.9802,Northern Metropolitan,5825,3,1,810000,YARRA,1
Fitzroy,199 Moor St,1,House,947500,Property Sold,Nelson,7/11/2016,1.6,3065,1,1,0,87,66,1980,Yarra ,-37.8019,144.9821,Northern Metropolitan,5825,2,1,947500,YARRA,1
Fitzroy,291 George St,2,House,1460000,Passed In,Nelson,12/11/2016,1.6,3065,2,1,0,0,105,1890,Yarra ,-37.8006,144.9814,Northern Metropolitan,5825,3,1,1460000,YARRA,1
Fitzroy,7/56 Leicester St,2,Townhouse,880000,Property Sold,Nelson,13/08/2016,1.6,3065,2,2,2,0,105,2000,Yarra ,-37.7953,144.9775,Northern Metropolitan,5825,4,1,880000,YARRA,1
Fitzroy,52 Nicholson St,4,House,3310000,Property Sold,Caine,13/08/2016,1.6,3065,4,4,2,337,291,1854,Yarra ,-37.8052,144.9739,Northern Metropolitan,5825,8,1,3310000,YARRA,1
Fitzroy,431 George St,3,House,1250000,Passed In,Nelson,17/09/2016,1.6,3065,3,1,1,113,105,1890,Yarra ,-37.7966,144.9821,Northern Metropolitan,5825,4,1,1250000,YARRA,1
Fitzroy,31 Bell St,4,House,1950000,Property Sold,Nelson,18/06/2016,1.6,3065,4,1,0,177,152,1890,Yarra ,-37.7999,144.9759,Northern Metropolitan,5825,5,1,1950000,YARRA,1
Fitzroy,113/300 Young St,1,Unit,465000,Sold Prior to Auction,Jellis,19/11/2016,1.6,3065,1,1,1,0,52,2011,Yarra ,-37.7974,144.9799,Northern Metropolitan,5825,2,1,465000,YARRA,1
Fitzroy,60 Bell St,4,House,1620000,Property Sold,Nelson,22/05/2016,1.6,3065,3,2,1,132,165,1880,Yarra ,-37.8004,144.9768,Northern Metropolitan,5825,5,1,1620000,YARRA,1
Fitzroy,10/5 St David St,3,Unit,850000,Vender Bid,Nelson,22/05/2016,1.6,3065,3,2,1,2782,115,2000,Yarra ,-37.8005,144.9787,Northern Metropolitan,5825,5,1,850000,YARRA,1
Fitzroy,84 Kerr St,2,House,1122000,Property Sold,Nelson,22/08/2016,1.6,3065,2,1,0,106,101,1890,Yarra ,-37.7968,144.9781,Northern Metropolitan,5825,3,1,1122000,YARRA,1
Fitzroy,107 Cecil St,2,House,1300000,Property Sold,Nelson,24/09/2016,1.6,3065,2,1,1,157,110,1900,Yarra ,-37.7941,144.98,Northern Metropolitan,5825,3,1,1300000,YARRA,1
Fitzroy,8/98 George St,1,Unit,420000,Property Sold,Caine,25/02/2017,1.6,3065,1,1,1,782,42,1975,Yarra ,-37.8055,144.9809,Northern Metropolitan,5825,2,1,420000,YARRA,1
Fitzroy,101/416 Gore St,2,Unit,715000,Property Sold,Nelson,26/07/2016,1.6,3065,2,1,1,0,74,1900,Yarra ,-37.7967,144.9836,Northern Metropolitan,5825,3,1,715000,YARRA,1
Fitzroy,206/424 Gore St,1,Unit,458000,Property Sold,hockingstuart,27/06/2016,1.6,3065,1,1,1,0,62,,Yarra ,-37.7964,144.9839,Northern Metropolitan,5825,2,1,458000,YARRA,1
